User ID,Umur,Jenis Kelamin,Lokasi Jemputan,Lokasi Tujuan,Jenis Transportasi Umum,Jumlah Harga
U-7565,38,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 12.000
U-7566,21,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 5.000
U-7567,59,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 5.000
U-7568,53,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 10.000
U-7569,21,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 12.000
U-7570,64,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7571,47,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 5.000
U-7572,51,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 5.000
U-7573,37,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 8.000
U-7574,54,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 12.000
U-7575,40,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 5.000
U-7576,30,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 14.000
U-7577,38,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 14.000
U-7578,19,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 5.000
U-7579,36,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 14.000
U-7580,40,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 14.000
U-7581,23,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 10.000
U-7582,29,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7583,38,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 12.000
U-7584,32,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Bus,Rp. 5.000
U-7585,47,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 10.000
U-7586,56,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 14.000
U-7587,29,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 10.000
U-7588,47,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 10.000
U-7589,43,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 14.000
U-7590,63,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 14.000
U-7591,61,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 18.000
U-7592,26,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 18.000
U-7593,19,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 5.000
U-7594,47,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 18.000
U-7595,24,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 14.000
U-7596,24,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 14.000
U-7597,49,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 8.000
U-7598,56,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 10.000
U-7599,44,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 14.000
U-7600,47,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 5.000
U-7601,29,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7602,21,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7603,27,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 12.000
U-7604,41,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 5.000
U-7605,27,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 12.000
U-7606,49,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 5.000
U-7607,38,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 10.000
U-7608,43,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 5.000
U-7609,24,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7610,27,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Bus,Rp. 12.000
U-7611,41,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 5.000
U-7612,57,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 18.000
U-7613,55,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7614,31,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Bus,Rp. 18.000
U-7615,34,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 10.000
U-7616,60,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7617,40,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 5.000
U-7618,20,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 18.000
U-7619,46,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 12.000
U-7620,29,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7621,62,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 8.000
U-7622,56,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7623,49,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 12.000
U-7624,27,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 5.000
U-7625,61,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",KRL,Rp. 10.000
U-7626,43,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7627,23,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 12.000
U-7628,42,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 18.000
U-7629,60,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 18.000
U-7630,38,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 14.000
U-7631,44,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 8.000
U-7632,18,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 10.000
U-7633,50,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 5.000
U-7634,54,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 10.000
U-7635,19,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 8.000
U-7636,27,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 18.000
U-7637,38,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 18.000
U-7638,45,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 8.000
U-7639,30,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 14.000
U-7640,53,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 10.000
U-7641,24,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 5.000
U-7642,47,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 10.000
U-7643,53,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 8.000
U-7644,53,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Bus,Rp. 10.000
U-7645,22,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 5.000
U-7646,34,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 5.000
U-7647,19,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 8.000
U-7648,27,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 14.000
U-7649,65,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 12.000
U-7650,21,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 5.000
U-7651,34,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 8.000
U-7652,65,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 18.000
U-7653,32,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 5.000
U-7654,58,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7655,65,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 18.000
U-7656,35,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 18.000
U-7657,31,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 8.000
U-7658,42,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 8.000
U-7659,48,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Bus,Rp. 8.000
U-7660,41,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Bus,Rp. 12.000
U-7661,45,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 12.000
U-7662,28,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 10.000
U-7663,54,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 18.000
U-7664,21,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 10.000
U-7665,50,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 18.000
U-7666,21,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 14.000
U-7667,25,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Angkot,Rp. 14.000
U-7668,47,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 18.000
U-7669,44,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 10.000
U-7670,34,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",MRT,Rp. 8.000
U-7671,59,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 14.000
U-7672,60,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 14.000
U-7673,63,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 10.000
U-7674,59,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 8.000
U-7675,58,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 10.000
U-7676,33,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 14.000
U-7677,47,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 18.000
U-7678,26,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 8.000
U-7679,39,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 5.000
U-7680,58,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 10.000
U-7681,47,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7682,35,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 10.000
U-7683,57,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 18.000
U-7684,58,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Angkot,Rp. 14.000
U-7685,61,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",KRL,Rp. 18.000
U-7686,47,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Transjakarta,Rp. 14.000
U-7687,29,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",MRT,Rp. 8.000
U-7688,50,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",MRT,Rp. 5.000
U-7689,65,Laki-laki,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 8.000
U-7690,32,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 12.000
U-7691,35,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 12.000
U-7692,43,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Angkot,Rp. 10.000
U-7693,33,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7694,55,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 14.000
U-7695,42,Perempuan,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",KRL,Rp. 18.000
U-7696,34,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 14.000
U-7697,33,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 5.000
U-7698,31,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 8.000
U-7699,26,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 12.000
U-7700,35,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 12.000
U-7701,63,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 18.000
U-7702,59,Laki-laki,"Jl. Raya Kalimalang, Duren Sawit, Jakarta Timur","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 12.000
U-7703,53,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Transjakarta,Rp. 14.000
U-7704,42,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 5.000
U-7705,51,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 5.000
U-7706,52,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 18.000
U-7707,62,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",KRL,Rp. 5.000
U-7708,28,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Transjakarta,Rp. 8.000
U-7709,65,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Bus,Rp. 5.000
U-7710,25,Perempuan,"Jl. Sudirman, Karet Semanggi, Setiabudi","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",Angkot,Rp. 14.000
U-7711,46,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 8.000
U-7712,40,Laki-laki,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. MH Thamrin, Tanah Abang, Jakarta Pusat",KRL,Rp. 5.000
U-7713,56,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 10.000
U-7714,40,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",MRT,Rp. 8.000
U-7715,54,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Medan Merdeka Barat, Gambir, Jakarta Pusat",Transjakarta,Rp. 18.000
U-7716,50,Perempuan,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Gatot Subroto, Setiabudi, Jakarta Selatan",Angkot,Rp. 18.000
U-7717,44,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Angkot,Rp. 5.000
U-7718,47,Perempuan,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Bus,Rp. 12.000
U-7719,51,Perempuan,"Jl. Kramat Raya, Senen, Jakarta Pusat","Jl. Cempaka Putih, Cempaka Putih, Jakarta Pusat",Angkot,Rp. 10.000
U-7720,27,Laki-laki,"Jl. Pangeran Diponegoro, Menteng, Jakarta Pusat","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",MRT,Rp. 18.000
U-7721,34,Laki-laki,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan","Jl. Mangga Besar, Sawah Besar, Jakarta Pusat",Transjakarta,Rp. 18.000
